Property_ID,Has_Gym,Has_Swimming_Pool,Has_Security,Has_Parking,Has_Power_Backup
PROP_3278,0,1,1,0,0
PROP_3279,1,0,0,0,0
PROP_3280,1,0,0,1,0
PROP_3281,0,1,0,1,0
PROP_3282,0,0,0,1,0
PROP_3283,0,0,1,0,1
PROP_3284,0,0,0,0,0
PROP_3285,0,0,1,0,1
PROP_3286,1,0,0,1,0
PROP_3287,0,0,1,0,1
PROP_3288,0,0,0,0,1
PROP_3289,1,1,1,1,0
PROP_3290,1,0,0,1,0
PROP_3291,0,0,0,1,0
PROP_3292,1,0,0,1,1
PROP_3293,0,0,1,0,0
PROP_3294,1,0,1,1,1
PROP_3295,0,0,0,0,1
PROP_3296,0,1,0,1,1
PROP_3297,0,1,1,1,0
PROP_3298,0,1,1,0,1
PROP_3299,1,0,1,1,0
PROP_3300,1,0,1,0,1
PROP_3301,1,1,1,1,0
PROP_3302,0,1,0,0,0
PROP_3303,0,0,0,1,0
PROP_3304,1,1,0,1,1
PROP_3305,1,1,1,1,1
PROP_3306,0,1,1,0,0
PROP_3307,1,1,1,0,1
PROP_3308,1,0,1,0,1
PROP_3309,0,0,0,1,0
PROP_3310,1,1,0,1,0
PROP_3311,0,1,0,0,1
PROP_3312,0,0,1,1,0
PROP_3313,0,0,1,1,0
PROP_3314,0,1,0,0,1
PROP_3315,1,1,1,1,0
PROP_3316,0,0,1,1,1
PROP_3317,0,1,0,1,0
PROP_3318,1,0,0,1,0
PROP_3319,1,1,1,1,0
PROP_3320,0,1,0,0,1
PROP_3321,0,1,1,1,0
PROP_3322,0,0,0,0,0
PROP_3323,1,0,1,0,0
PROP_3324,1,0,0,1,0
PROP_3325,1,1,1,0,1
PROP_3326,1,1,0,1,1
PROP_3327,0,1,0,0,0
PROP_3328,0,1,0,0,1
PROP_3329,0,1,1,0,1
PROP_3330,1,1,1,1,0
PROP_3331,0,0,0,0,0
PROP_3332,1,1,0,1,1
PROP_3333,1,0,0,0,1
PROP_3334,1,1,1,1,0
PROP_3335,1,1,1,1,1
PROP_3336,1,0,1,1,1
PROP_3337,1,1,0,0,0
PROP_3338,0,1,0,1,1
PROP_3339,0,1,0,1,0
PROP_3340,0,0,0,0,0
PROP_3341,1,1,1,0,0
PROP_3342,0,0,0,0,1
PROP_3343,1,0,0,1,0
PROP_3344,1,0,1,0,0
PROP_3345,1,1,0,0,1
PROP_3346,1,0,1,1,1
PROP_3347,0,0,0,1,1
PROP_3348,1,0,1,1,1
PROP_3349,1,1,1,1,1
PROP_3350,1,1,0,0,0
PROP_3351,0,1,1,0,0
PROP_3352,1,1,1,1,1
PROP_3353,0,0,0,1,0
PROP_3354,0,0,1,0,0
PROP_3355,1,0,0,1,1
PROP_3356,1,1,0,0,1
PROP_3357,1,1,0,1,0
PROP_3358,0,0,1,1,1
PROP_3359,0,0,0,0,1
PROP_3360,1,1,0,1,1
PROP_3361,0,1,1,0,1
PROP_3362,1,0,0,1,1
PROP_3363,1,1,0,1,1
PROP_3364,1,0,0,1,0
PROP_3365,0,0,0,1,1
PROP_3366,0,1,0,1,0
PROP_3367,1,0,0,0,1
PROP_3368,1,1,0,0,0
PROP_3369,1,0,1,1,0
PROP_3370,0,1,0,0,0
PROP_3371,0,1,0,0,0
PROP_3372,1,1,1,1,1
PROP_3373,0,0,1,0,1
PROP_3374,0,0,1,0,1
PROP_3375,1,0,1,0,1
PROP_3376,0,0,0,1,0
PROP_3377,1,1,1,1,0
PROP_3378,1,0,1,1,1
PROP_3379,1,1,0,1,0
PROP_3380,1,0,0,1,0
PROP_3381,0,1,0,0,1
PROP_3382,1,1,0,1,0
PROP_3383,0,0,1,1,0
PROP_3384,0,1,0,1,1
PROP_3385,1,0,1,1,0
PROP_3386,1,0,0,0,0
PROP_3387,0,1,1,1,0
PROP_3388,0,1,0,1,1
PROP_3389,1,1,0,1,1
PROP_3390,1,1,1,1,0
PROP_3391,1,0,0,1,1
PROP_3392,0,0,0,0,1
PROP_3393,0,1,1,1,0
PROP_3394,1,0,0,1,0
PROP_3395,0,1,1,0,0
PROP_3396,0,1,1,1,0
PROP_3397,0,0,1,1,1
PROP_3398,1,1,1,0,1
PROP_3399,0,1,0,0,0
PROP_3400,0,0,1,1,0
PROP_3401,0,0,1,0,1
PROP_3402,0,1,1,0,0
PROP_3403,1,0,1,1,1
PROP_3404,0,1,0,0,1
PROP_3405,0,0,0,1,0
PROP_3406,0,1,0,1,1
PROP_3407,0,0,0,0,0
PROP_3408,0,0,0,1,1
PROP_3409,1,1,1,1,1
PROP_3410,1,0,0,0,1
PROP_3411,0,0,0,0,1
PROP_3412,1,1,1,1,0
PROP_3413,0,0,1,0,0
PROP_3414,0,1,1,1,0
PROP_3415,0,0,0,1,0
PROP_3416,1,1,0,0,1
PROP_3417,0,0,1,1,0
PROP_3418,1,1,1,0,1
PROP_3419,0,0,1,0,0
PROP_3420,0,1,0,0,1
PROP_3421,1,0,1,1,1
PROP_3422,1,0,0,1,0
PROP_3423,1,0,1,1,0
PROP_3424,0,1,0,0,0
PROP_3425,1,0,0,0,1
PROP_3426,1,0,1,0,0
PROP_3427,1,0,0,0,1
PROP_3428,0,0,0,0,0
PROP_3429,0,0,0,0,1
PROP_3430,1,0,1,0,1
PROP_3431,0,0,0,0,0
PROP_3432,0,0,1,1,1
PROP_3433,0,0,0,0,1
PROP_3434,0,0,1,1,0
PROP_3435,1,0,0,0,0
PROP_3436,1,1,0,0,1
PROP_3437,1,1,1,0,0
PROP_3438,0,0,1,0,1
PROP_3439,0,0,0,1,1
PROP_3440,0,0,0,0,0
PROP_3441,1,0,0,0,1
PROP_3442,0,0,1,0,0
PROP_3443,1,1,0,0,0
PROP_3444,1,1,0,0,1
PROP_3445,1,1,1,0,1
PROP_3446,0,0,1,1,0
PROP_3447,0,0,1,1,1
PROP_3448,0,1,0,0,1
PROP_3449,0,1,0,1,1
PROP_3450,0,0,1,0,0
PROP_3451,0,0,0,0,1
PROP_3452,0,0,1,1,1
PROP_3453,0,0,0,1,1
PROP_3454,0,1,1,1,1
PROP_3455,0,1,0,0,1
PROP_3456,0,1,1,0,0
PROP_3457,1,0,1,1,1
PROP_3458,0,0,1,1,1
PROP_3459,1,0,1,0,1
PROP_3460,0,0,1,1,1
PROP_3461,0,0,1,1,1
PROP_3462,1,0,1,1,1
PROP_3463,0,0,0,0,0
PROP_3464,0,1,1,1,0
PROP_3465,0,1,1,0,1
PROP_3466,1,1,1,1,1
PROP_3467,1,1,1,1,0
PROP_3468,0,1,0,1,1
PROP_3469,1,1,1,0,1
PROP_3470,0,1,0,1,0
PROP_3471,1,0,0,0,0
PROP_3472,0,1,1,1,0
PROP_3473,1,1,0,1,0
PROP_3474,0,0,0,1,1
PROP_3475,1,0,0,0,0
PROP_3476,1,1,0,0,1
PROP_3477,1,0,1,1,0
PROP_3478,1,1,0,1,1
PROP_3479,0,0,0,0,0
PROP_3480,1,1,1,0,1
PROP_3481,0,0,1,1,1
PROP_3482,1,1,0,0,1
PROP_3483,0,0,1,1,1
PROP_3484,1,1,0,1,0
PROP_3485,0,1,0,0,1
PROP_3486,0,0,0,1,1
PROP_3487,0,1,1,1,1
PROP_3488,1,1,0,0,0
PROP_3489,1,0,0,1,1
PROP_3490,0,1,1,0,0
PROP_3491,1,1,0,0,1
PROP_3492,0,0,0,0,1
PROP_3493,0,0,1,0,1
PROP_3494,0,0,0,0,1
PROP_3495,1,0,1,1,0
PROP_3496,1,1,1,0,0
PROP_3497,0,1,0,1,1
PROP_3498,0,0,1,0,0
PROP_3499,0,0,1,0,0
PROP_3500,0,0,0,0,0
PROP_3501,0,0,1,0,0
PROP_3502,0,1,0,0,1
PROP_3503,0,1,0,0,1
PROP_3504,0,1,1,1,1
PROP_3505,1,0,1,1,1
PROP_3506,1,1,1,0,1
PROP_3507,1,0,0,0,0
PROP_3508,0,1,0,1,1
PROP_3509,0,1,1,0,1
PROP_3510,1,1,0,1,0
PROP_3511,1,1,1,1,0
PROP_3512,0,0,0,1,0
PROP_3513,0,0,0,0,1
PROP_3514,1,1,1,0,1
PROP_3515,1,0,0,0,1
PROP_3516,0,0,0,0,1
PROP_3517,1,0,1,1,0
PROP_3518,0,0,0,1,1
PROP_3519,1,0,1,0,1
PROP_3520,1,1,0,1,0
PROP_3521,0,0,1,0,0
PROP_3522,1,0,1,0,1
PROP_3523,1,0,0,1,1
PROP_3524,1,0,1,0,0
PROP_3525,1,0,0,0,0
PROP_3526,1,1,0,1,1
PROP_3527,0,1,0,1,1
PROP_3528,0,0,0,1,1
PROP_3529,1,0,0,1,0
PROP_3530,0,1,0,0,0
PROP_3531,1,0,1,1,1
PROP_3532,1,0,1,1,0
PROP_3533,1,1,0,1,1
PROP_3534,1,0,1,0,0
PROP_3535,1,0,1,0,1
PROP_3536,1,0,0,0,1
PROP_3537,1,0,1,0,1
PROP_3538,1,0,1,1,0
PROP_3539,1,0,0,0,1
PROP_3540,0,1,1,0,1
PROP_3541,1,1,1,1,0
PROP_3542,0,1,1,0,0
PROP_3543,1,0,1,0,1
PROP_3544,0,0,0,1,1
PROP_3545,0,1,1,0,0
PROP_3546,0,0,1,0,0
PROP_3547,0,1,0,1,1
PROP_3548,0,1,0,0,0
PROP_3549,1,1,1,0,0
PROP_3550,1,1,1,0,0
PROP_3551,1,1,0,1,1
PROP_3552,1,1,1,1,0
PROP_3553,1,0,0,0,1
PROP_3554,0,1,0,1,1
PROP_3555,1,1,1,0,0
PROP_3556,1,1,1,0,1
PROP_3557,0,0,1,0,0
PROP_3558,1,1,1,0,1
PROP_3559,1,1,1,0,1
PROP_3560,0,1,1,0,1
PROP_3561,0,1,1,1,0
PROP_3562,0,0,1,0,1
PROP_3563,1,0,1,1,1
PROP_3564,0,1,1,0,0
PROP_3565,0,1,1,1,0
PROP_3566,0,1,1,0,1
PROP_3567,0,0,0,0,1
PROP_3568,0,1,1,1,0
PROP_3569,0,0,0,1,0
PROP_3570,0,1,1,0,1
PROP_3571,1,0,0,1,1
PROP_3572,0,0,1,1,1
PROP_3573,0,0,1,0,0
PROP_3574,0,1,1,0,1
PROP_3575,0,0,0,0,1
PROP_3576,0,1,0,1,0
PROP_3577,0,0,0,0,0
PROP_3578,1,0,0,0,0
PROP_3579,0,0,1,0,0
PROP_3580,1,1,1,1,1
PROP_3581,1,1,0,1,1
PROP_3582,1,0,0,1,1
PROP_3583,1,0,1,1,1
PROP_3584,0,0,1,0,1
PROP_3585,1,0,1,1,1
PROP_3586,1,0,0,0,1
PROP_3587,0,1,1,0,1
PROP_3588,1,1,0,0,0
PROP_3589,0,1,1,1,0
PROP_3590,0,0,1,0,1
PROP_3591,0,1,1,1,0
PROP_3592,0,0,0,1,1
PROP_3593,1,0,0,0,0
PROP_3594,0,0,1,0,1
PROP_3595,1,0,0,0,1
PROP_3596,0,1,0,0,1
PROP_3597,0,1,1,1,0
PROP_3598,1,0,0,1,0
PROP_3599,1,1,1,1,1
PROP_3600,0,0,0,1,1
PROP_3601,0,0,0,0,0
PROP_3602,0,1,1,1,1
PROP_3603,0,0,1,1,1
PROP_3604,0,1,1,0,0
PROP_3605,1,0,0,1,0
PROP_3606,1,0,1,1,0
PROP_3607,1,0,1,1,1
PROP_3608,0,1,0,0,1
PROP_3609,1,1,0,1,1
PROP_3610,0,0,0,1,0
PROP_3611,1,1,1,1,0
PROP_3612,1,1,0,0,1
PROP_3613,0,0,1,0,1
PROP_3614,1,1,0,1,0
PROP_3615,0,0,1,0,1
PROP_3616,1,0,0,0,0
PROP_3617,0,1,1,1,1
PROP_3618,0,0,1,0,0
PROP_3619,0,1,0,1,1
PROP_3620,1,1,0,0,1
PROP_3621,1,0,0,0,0
PROP_3622,1,1,1,1,0
PROP_3623,0,1,1,0,1
PROP_3624,0,1,0,0,1
PROP_3625,0,1,1,1,0
PROP_3626,1,0,0,0,0
PROP_3627,0,0,1,0,1
PROP_3628,1,0,0,0,0
PROP_3629,1,0,0,0,0
PROP_3630,1,1,0,0,0
PROP_3631,1,1,1,1,1
PROP_3632,1,1,1,0,0
PROP_3633,0,0,0,1,0
PROP_3634,0,1,0,1,1
PROP_3635,1,1,1,1,0
PROP_3636,1,0,1,1,1
PROP_3637,1,1,1,0,0
PROP_3638,1,1,1,0,0
PROP_3639,1,0,1,1,1
PROP_3640,1,1,1,0,1
PROP_3641,1,0,0,0,1
PROP_3642,0,1,1,1,0
PROP_3643,1,1,0,1,0
PROP_3644,1,0,0,0,0
PROP_3645,0,0,0,1,0
PROP_3646,0,1,0,0,1
PROP_3647,0,1,1,1,1
PROP_3648,1,1,0,1,0
PROP_3649,1,0,1,1,0
PROP_3650,1,0,1,1,1
PROP_3651,1,0,1,0,0
PROP_3652,1,0,0,1,0
PROP_3653,0,1,0,1,1
PROP_3654,1,0,1,0,0
PROP_3655,0,0,1,1,0
PROP_3656,1,1,0,1,0
PROP_3657,0,1,1,1,1
PROP_3658,1,1,1,1,0
PROP_3659,1,1,0,0,1
PROP_3660,0,1,0,1,0
PROP_3661,1,1,1,1,1
PROP_3662,0,0,1,0,1
PROP_3663,1,1,0,1,1
PROP_3664,0,1,0,1,1
PROP_3665,1,1,1,0,0
PROP_3666,0,1,1,1,0
PROP_3667,0,1,0,0,1
PROP_3668,0,1,1,0,0
PROP_3669,1,1,1,1,1
PROP_3670,1,0,0,0,1
PROP_3671,1,0,0,1,0
PROP_3672,0,0,0,0,0
PROP_3673,0,0,1,0,1
PROP_3674,0,1,1,1,0
PROP_3675,0,0,1,1,1
PROP_3676,1,1,0,0,1
PROP_3677,1,1,1,1,1
PROP_3678,0,1,0,1,0
PROP_3679,0,1,1,1,0
PROP_3680,1,1,0,0,0
PROP_3681,0,1,0,1,0
PROP_3682,0,1,0,1,1
PROP_3683,1,1,1,1,0
PROP_3684,1,0,0,0,0
PROP_3685,0,1,1,1,0
PROP_3686,0,1,0,0,1
PROP_3687,1,0,0,1,0
PROP_3688,0,0,0,1,0
PROP_3689,1,1,0,0,0
PROP_3690,1,1,0,1,0
PROP_3691,0,0,1,1,0
PROP_3692,1,1,1,1,0
PROP_3693,0,1,1,1,1
PROP_3694,1,0,0,0,0
PROP_3695,0,1,1,1,1
PROP_3696,0,1,0,0,0
PROP_3697,1,1,1,0,0
PROP_3698,0,0,1,1,1
PROP_3699,0,0,1,0,1
PROP_3700,0,1,1,0,0
PROP_3701,0,1,0,1,1
PROP_3702,0,0,1,0,1
PROP_3703,1,0,0,1,1
PROP_3704,0,1,1,1,1
PROP_3705,0,0,1,0,1
PROP_3706,0,0,1,0,1
PROP_3707,0,0,1,1,1
PROP_3708,0,0,0,1,1
PROP_3709,1,1,1,1,1
PROP_3710,1,0,0,1,0
PROP_3711,1,1,1,0,1
PROP_3712,0,1,1,0,0
PROP_3713,0,1,0,0,0
PROP_3714,0,0,1,1,1
PROP_3715,1,0,0,0,0
PROP_3716,0,1,0,0,1
PROP_3717,0,1,0,0,0
PROP_3718,1,0,0,0,1
PROP_3719,1,0,0,0,1
PROP_3720,0,1,0,1,0
PROP_3721,1,1,1,1,0
PROP_3722,1,1,1,1,1
PROP_3723,1,1,1,0,1
PROP_3724,1,0,1,0,0
PROP_3725,0,0,0,1,0
PROP_3726,0,0,0,1,1
PROP_3727,1,0,1,1,0
PROP_3728,1,1,0,1,0
PROP_3729,1,1,1,1,0
PROP_3730,1,1,1,0,1
PROP_3731,0,1,0,0,0
PROP_3732,0,0,0,1,1
PROP_3733,0,1,0,0,1
PROP_3734,1,1,0,1,0
PROP_3735,0,1,0,1,0
PROP_3736,0,1,0,0,1
PROP_3737,0,0,0,0,1
PROP_3738,1,1,1,0,1
PROP_3739,0,0,1,0,0
PROP_3740,0,1,0,1,1
PROP_3741,1,0,1,0,1
PROP_3742,1,1,1,0,0
PROP_3743,1,0,0,0,0
PROP_3744,1,0,0,0,1
PROP_3745,1,1,1,1,1
PROP_3746,1,0,0,1,0
PROP_3747,0,0,0,1,1
PROP_3748,0,0,1,0,0
PROP_3749,1,0,0,0,0
PROP_3750,0,1,0,1,1
PROP_3751,0,1,1,0,1
PROP_3752,0,1,1,1,0
PROP_3753,0,1,1,1,0
PROP_3754,0,1,1,1,1
PROP_3755,1,1,0,1,1
PROP_3756,1,1,0,0,0
PROP_3757,0,1,1,0,0
PROP_3758,1,0,1,1,0
PROP_3759,1,0,0,0,0
PROP_3760,1,0,0,0,1
PROP_3761,1,1,0,1,0
PROP_3762,1,0,1,1,1
PROP_3763,1,1,1,1,1
PROP_3764,0,0,1,0,1
PROP_3765,1,1,0,0,1
PROP_3766,0,0,0,0,1
PROP_3767,0,1,0,0,0
PROP_3768,0,1,1,0,1
PROP_3769,0,0,1,1,0
PROP_3770,0,1,0,0,0
PROP_3771,1,1,1,1,0
PROP_3772,0,0,0,0,0
PROP_3773,0,0,1,1,0
PROP_3774,1,0,0,1,1
PROP_3775,1,0,1,0,0
PROP_3776,1,0,1,0,0
PROP_3777,1,0,1,1,0
PROP_3778,1,0,1,1,1
PROP_3779,0,1,1,0,0
PROP_3780,1,0,0,0,0
PROP_3781,0,0,0,1,0
PROP_3782,1,0,0,0,1
PROP_3783,0,0,0,0,0
PROP_3784,1,1,1,0,1
PROP_3785,0,0,1,1,1
PROP_3786,1,0,1,1,1
PROP_3787,0,0,1,0,0
PROP_3788,0,0,1,1,1
PROP_3789,1,1,0,1,0
PROP_3790,1,0,0,1,1
PROP_3791,1,1,0,0,1
PROP_3792,0,0,1,1,1
PROP_3793,0,0,1,1,1
PROP_3794,0,1,0,1,0
PROP_3795,0,0,1,0,1
PROP_3796,1,1,0,0,0
PROP_3797,0,0,1,1,1
PROP_3798,1,1,0,1,1
PROP_3799,0,1,1,0,1
PROP_3800,0,1,0,1,1
PROP_3801,0,1,1,1,0
PROP_3802,1,1,0,1,1
PROP_3803,0,0,0,1,0
PROP_3804,1,0,0,1,1
PROP_3805,0,1,0,0,1
PROP_3806,1,1,0,0,0
PROP_3807,0,0,1,1,1
PROP_3808,0,1,0,1,1
PROP_3809,1,0,1,0,0
PROP_3810,0,0,0,0,1
PROP_3811,1,1,0,1,1
PROP_3812,0,1,1,0,0
PROP_3813,0,0,1,1,1
PROP_3814,0,1,1,1,0
PROP_3815,0,0,1,1,0
PROP_3816,0,0,0,0,0
PROP_3817,0,0,1,0,1
PROP_3818,0,1,1,1,1
PROP_3819,1,0,1,0,1
PROP_3820,1,1,0,1,1
PROP_3821,1,1,1,0,1
PROP_3822,1,1,0,0,1
PROP_3823,0,1,1,0,0
PROP_3824,1,1,1,1,1
PROP_3825,0,0,0,1,1
PROP_3826,1,1,1,0,1
PROP_3827,0,1,0,0,0
PROP_3828,1,1,1,1,0
PROP_3829,1,0,1,0,1
PROP_3830,1,1,1,0,0
PROP_3831,1,0,1,0,1
PROP_3832,1,0,0,1,0
PROP_3833,0,1,0,1,0
PROP_3834,1,0,0,0,0
PROP_3835,1,0,1,1,0
PROP_3836,0,0,1,0,1
PROP_3837,0,1,1,1,0
PROP_3838,0,0,1,1,0
PROP_3839,1,1,0,0,1
PROP_3840,1,0,0,0,1
PROP_3841,1,1,0,0,0
PROP_3842,1,0,1,1,1
PROP_3843,0,1,0,0,1
PROP_3844,1,1,1,1,1
PROP_3845,0,1,0,0,0
PROP_3846,0,0,0,0,0
PROP_3847,1,1,0,0,1
PROP_3848,0,1,0,0,0
PROP_3849,0,0,1,1,0
PROP_3850,0,1,1,1,0
PROP_3851,1,0,1,1,0
PROP_3852,0,1,0,1,0
PROP_3853,0,1,1,1,0
PROP_3854,0,0,0,1,1
PROP_3855,1,0,1,1,1
PROP_3856,1,0,0,0,1
PROP_3857,0,0,1,1,1
PROP_3858,0,0,0,0,1
PROP_3859,1,0,0,1,0
PROP_3860,0,0,1,1,0
PROP_3861,1,0,0,0,0
PROP_3862,1,0,1,1,1
PROP_3863,0,1,1,1,0
PROP_3864,1,1,1,1,1
PROP_3865,1,0,0,0,1
PROP_3866,0,0,0,0,0
PROP_3867,0,0,0,0,1
PROP_3868,1,0,1,1,0
PROP_3869,1,0,0,1,1
PROP_3870,0,0,0,1,0
PROP_3871,0,0,1,0,0
PROP_3872,1,1,0,1,1
PROP_3873,0,0,0,0,1
PROP_3874,0,1,1,0,1
PROP_3875,0,0,0,0,1
PROP_3876,0,0,0,0,0
PROP_3877,1,1,0,0,0
PROP_3878,1,1,1,1,1
PROP_3879,1,0,1,0,0
PROP_3880,0,1,1,1,1
PROP_3881,1,1,0,1,1
PROP_3882,1,1,0,0,1
PROP_3883,1,0,0,1,1
PROP_3884,0,1,0,0,1
PROP_3885,0,0,1,1,1
PROP_3886,1,0,1,1,0
PROP_3887,0,0,0,0,0
PROP_3888,0,1,1,1,1
PROP_3889,1,1,0,1,1
PROP_3890,1,0,1,0,0
PROP_3891,1,1,1,1,1
PROP_3892,0,1,0,1,0
PROP_3893,0,0,1,1,0
PROP_3894,0,1,1,1,1
PROP_3895,1,0,0,1,0
PROP_3896,0,0,1,0,0
PROP_3897,1,1,1,0,1
PROP_3898,1,0,1,1,0
PROP_3899,1,0,0,1,0
PROP_3900,1,1,0,1,1
PROP_3901,1,0,1,1,0
PROP_3902,0,0,0,0,0
PROP_3903,0,1,1,0,1
PROP_3904,0,0,1,0,0
PROP_3905,0,0,0,1,0
PROP_3906,0,1,1,0,0
PROP_3907,1,1,1,1,0
PROP_3908,1,1,0,1,0
PROP_3909,0,1,1,1,1
PROP_3910,1,0,0,1,1
PROP_3911,0,1,1,1,0
PROP_3912,1,1,1,0,0
PROP_3913,0,0,1,1,1
PROP_3914,1,0,0,1,0
PROP_3915,1,0,0,1,1
PROP_3916,1,1,0,0,1
PROP_3917,1,0,1,0,1
PROP_3918,0,1,0,1,1
PROP_3919,1,0,0,1,1
PROP_3920,1,1,1,1,0
PROP_3921,1,0,0,0,1
PROP_3922,0,1,1,0,1
PROP_3923,1,0,0,0,1
PROP_3924,1,1,1,1,1
PROP_3925,0,1,1,1,1
PROP_3926,1,1,0,0,0
PROP_3927,0,1,1,1,1
PROP_3928,0,1,1,1,0
PROP_3929,0,1,1,1,0
PROP_3930,0,0,0,1,0
PROP_3931,0,1,0,1,1
PROP_3932,1,1,1,1,0
PROP_3933,1,0,1,1,1
PROP_3934,0,1,0,1,0
PROP_3935,1,0,1,0,0
PROP_3936,0,1,0,1,0
PROP_3937,0,1,1,0,0
PROP_3938,0,0,0,0,0
PROP_3939,1,0,1,1,1
PROP_3940,0,1,1,1,0
PROP_3941,0,0,1,0,0
PROP_3942,1,0,0,1,0
PROP_3943,1,0,1,0,1
PROP_3944,1,1,1,0,0
PROP_3945,0,1,0,1,0
PROP_3946,1,0,0,0,1
PROP_3947,0,0,0,0,1
PROP_3948,0,0,1,0,1
PROP_3949,1,0,1,1,1
PROP_3950,0,1,0,1,1
PROP_3951,1,0,1,1,0
PROP_3952,0,0,0,0,0
PROP_3953,1,1,0,0,1
PROP_3954,1,0,0,0,0
PROP_3955,1,1,1,1,1
PROP_3956,0,1,1,0,0
PROP_3957,0,0,1,1,1
PROP_3958,1,1,0,1,0
PROP_3959,0,0,1,0,0
PROP_3960,1,1,1,0,0
PROP_3961,1,0,1,0,0
PROP_3962,1,1,1,1,1
PROP_3963,0,0,0,0,1
PROP_3964,0,0,1,0,0
PROP_3965,0,0,0,1,1
PROP_3966,1,0,1,0,1
PROP_3967,0,1,0,0,0
PROP_3968,0,0,0,0,1
PROP_3969,0,1,0,0,0
PROP_3970,1,1,1,0,1
PROP_3971,0,1,1,1,1
PROP_3972,0,0,1,1,1
PROP_3973,0,1,0,1,1
PROP_3974,1,1,0,0,0
PROP_3975,0,0,0,0,1
PROP_3976,0,0,0,0,0
PROP_3977,1,0,1,0,1
PROP_3978,0,1,0,0,1
PROP_3979,1,0,1,1,1
PROP_3980,1,1,0,1,1
PROP_3981,0,0,0,0,1
PROP_3982,0,0,0,1,1
PROP_3983,1,1,1,1,0
PROP_3984,0,1,1,1,0
PROP_3985,1,0,0,0,1
PROP_3986,1,1,0,1,0
PROP_3987,0,1,0,0,0
PROP_3988,1,1,1,0,1
PROP_3989,1,1,0,1,0
PROP_3990,1,0,1,0,1
PROP_3991,0,1,0,1,0
PROP_3992,1,1,0,0,0
PROP_3993,1,1,1,0,1
PROP_3994,0,1,0,0,1
PROP_3995,1,0,1,1,1
PROP_3996,1,1,1,1,1
PROP_3997,1,0,0,1,1
PROP_3998,0,0,1,1,1
PROP_3999,0,1,0,1,0
PROP_4000,1,1,1,1,1
PROP_4001,1,1,0,1,0
PROP_4002,1,0,0,0,0
PROP_4003,1,0,1,1,1
PROP_4004,0,1,1,0,1
PROP_4005,1,1,0,1,0
PROP_4006,0,0,1,1,0
PROP_4007,0,1,1,1,1
PROP_4008,1,1,0,1,0
PROP_4009,0,1,0,1,0
PROP_4010,0,1,0,0,1
PROP_4011,1,0,1,1,0
PROP_4012,1,0,0,0,1
PROP_4013,0,0,0,1,0
PROP_4014,1,0,1,1,0
PROP_4015,0,1,1,0,1
PROP_4016,0,0,1,1,0
PROP_4017,0,1,0,1,1
PROP_4018,1,1,0,0,0
PROP_4019,1,0,1,0,1
PROP_4020,0,1,0,1,1
PROP_4021,0,1,1,1,1
PROP_4022,0,1,1,0,0
PROP_4023,1,0,0,1,0
PROP_4024,1,0,0,0,0
PROP_4025,1,1,0,1,1
PROP_4026,0,1,1,0,0
PROP_4027,1,1,1,1,1
PROP_4028,1,0,0,0,0
PROP_4029,1,0,0,0,1
PROP_4030,0,1,1,0,1
PROP_4031,1,1,0,0,1
PROP_4032,0,0,1,1,1
PROP_4033,0,0,0,0,0
PROP_4034,1,0,1,0,1
PROP_4035,0,1,1,1,1
PROP_4036,1,0,0,1,1
PROP_4037,0,0,1,0,1
PROP_4038,0,0,1,0,0
PROP_4039,1,0,1,0,1
PROP_4040,0,1,0,1,1
PROP_4041,1,0,0,1,1
PROP_4042,1,1,0,1,0
PROP_4043,0,0,0,0,1
PROP_4044,1,1,1,1,0
PROP_4045,0,0,1,1,0
PROP_4046,1,1,1,1,0
PROP_4047,1,0,0,0,1
PROP_4048,0,0,1,1,1
PROP_4049,0,0,0,1,0
PROP_4050,1,1,0,1,1
PROP_4051,0,1,0,0,1
PROP_4052,1,0,0,1,0
PROP_4053,0,1,1,0,0
PROP_4054,0,0,0,1,0
PROP_4055,0,1,1,1,1
PROP_4056,1,0,1,1,1
PROP_4057,1,1,0,0,1
PROP_4058,0,0,1,1,1
PROP_4059,0,1,1,0,0
PROP_4060,1,0,1,1,1
PROP_4061,0,1,0,1,1
PROP_4062,0,1,0,1,1
PROP_4063,1,0,1,0,1
PROP_4064,0,0,0,1,0
PROP_4065,0,0,1,0,0
PROP_4066,0,0,0,0,1
PROP_4067,0,1,0,0,0
PROP_4068,1,1,0,0,1
PROP_4069,0,0,0,1,0
PROP_4070,1,1,0,0,1
PROP_4071,1,1,1,0,0
PROP_4072,1,0,1,1,1
PROP_4073,0,1,0,0,1
PROP_4074,0,0,0,0,1
PROP_4075,0,1,0,1,0
PROP_4076,1,1,1,1,0
PROP_4077,1,1,0,0,0
PROP_4078,0,0,0,0,0
PROP_4079,0,0,1,1,0
PROP_4080,1,1,1,0,1
PROP_4081,0,0,0,1,1
PROP_4082,1,0,1,1,0
PROP_4083,1,0,1,1,1
PROP_4084,0,1,0,0,0
PROP_4085,1,0,1,0,1
PROP_4086,1,1,0,1,0
PROP_4087,0,1,0,0,0
PROP_4088,1,0,1,0,1
PROP_4089,0,1,0,1,0
PROP_4090,1,0,1,1,1
PROP_4091,0,0,1,0,0
PROP_4092,0,1,1,0,1
PROP_4093,0,0,0,1,0
PROP_4094,0,0,1,0,0
PROP_4095,0,1,0,1,0
PROP_4096,0,0,1,1,1
PROP_4097,1,1,1,0,1
