Property_ID,City,Property_Type,BHK,Built_up_Area_SqFt,Price_INR,Furnishing_Status,Transaction_Type,Construction_Status,Listing_Date,Agent_ID
PROP_0242,Gurgaon,Apartment,4,3747,31811008,Unfurnished,New Property,Ready to Move,2023-09-01,AGT_024
PROP_0243,Mumbai,Villa,1,593,5680105,Furnished,New Property,Under Construction,2023-10-01,AGT_023
PROP_0244,Lucknow,Apartment,2,4277,16549092,Furnished,Resale,Ready to Move,2023-08-08,AGT_012
PROP_0245,Hyderabad,Apartment,1,2880,24135740,Furnished,Resale,Under Construction,2023-09-14,AGT_006
PROP_0246,Gurgaon,Villa,5,1302,13127789,Unfurnished,Resale,Ready to Move,2023-07-19,AGT_021
PROP_0247,Mumbai,Independent House,5,2236,21124781,Unfurnished,New Property,Under Construction,2023-10-31,AGT_021
PROP_0248,Hyderabad,Independent House,4,2540,22970102,Furnished,Resale,Under Construction,2023-06-15,AGT_007
PROP_0249,Lucknow,Independent House,5,2814,12243047,Unfurnished,Resale,Ready to Move,2023-05-27,AGT_018
PROP_0250,Mumbai,Villa,3,3852,32222637,Furnished,New Property,Under Construction,2023-09-04,AGT_012
PROP_0251,Lucknow,Apartment,3,4671,18381976,Semi-Furnished,New Property,Under Construction,2023-01-26,AGT_022
PROP_0252,Gurgaon,Villa,3,1686,15828674,Semi-Furnished,Resale,Ready to Move,2023-02-16,AGT_009
PROP_0253,Lucknow,Penthouse,2,4904,18054577,Unfurnished,New Property,Ready to Move,2023-11-05,AGT_009
PROP_0254,Delhi,Villa,5,3769,32469960,Semi-Furnished,New Property,Ready to Move,2023-06-09,AGT_008
PROP_0255,Noida,Villa,2,1133,10480023,Furnished,New Property,Ready to Move,2023-10-30,AGT_009
PROP_0256,Gurgaon,Villa,3,2256,20419514,Unfurnished,Resale,Ready to Move,2023-04-22,AGT_024
PROP_0257,Delhi,Villa,2,4420,36849472,Unfurnished,Resale,Under Construction,2024-01-02,AGT_005
PROP_0258,Jaipur,Penthouse,5,2192,10392970,Semi-Furnished,Resale,Under Construction,2023-03-31,AGT_009
PROP_0259,Bangalore,Independent House,1,4833,39871282,Furnished,Resale,Under Construction,2024-02-11,AGT_009
PROP_0260,Hyderabad,Villa,1,539,5264258,Furnished,Resale,Ready to Move,2023-12-21,AGT_001
PROP_0261,Mumbai,Villa,4,3845,32989282,Furnished,Resale,Under Construction,2024-01-24,AGT_022
PROP_0262,Gurgaon,Villa,5,2977,27090478,Unfurnished,Resale,Ready to Move,2023-09-10,AGT_003
PROP_0263,Chandigarh,Independent House,2,2492,9827422,Semi-Furnished,New Property,Ready to Move,2023-08-03,AGT_014
PROP_0264,Bangalore,Independent House,2,3048,26062650,Semi-Furnished,New Property,Under Construction,2023-08-05,AGT_006
PROP_0265,Lucknow,Villa,2,1062,5469769,Furnished,New Property,Under Construction,2023-09-23,AGT_023
PROP_0266,Noida,Apartment,3,2626,23182036,Furnished,New Property,Ready to Move,2023-12-21,AGT_004
PROP_0267,Gurgaon,Apartment,5,997,11038927,Furnished,New Property,Under Construction,2023-01-27,AGT_025
PROP_0268,Lucknow,Penthouse,2,4088,15297843,Unfurnished,Resale,Under Construction,2023-01-02,AGT_010
PROP_0269,Ambala,Villa,1,3733,14557325,Semi-Furnished,New Property,Under Construction,2023-06-28,AGT_021
PROP_0270,Delhi,Independent House,4,1863,16981848,Unfurnished,Resale,Ready to Move,2023-11-23,AGT_006
PROP_0271,Jaipur,Penthouse,4,582,4936629,Unfurnished,Resale,Ready to Move,2023-01-13,AGT_024
PROP_0272,Chandigarh,Penthouse,4,472,4468917,Semi-Furnished,Resale,Ready to Move,2023-12-02,AGT_011
PROP_0273,Mumbai,Penthouse,3,2549,21737277,Semi-Furnished,Resale,Under Construction,2023-11-15,AGT_014
PROP_0274,Hyderabad,Villa,3,4450,37458301,Unfurnished,Resale,Under Construction,2024-02-19,AGT_001
PROP_0275,Chandigarh,Apartment,3,937,4851917,Furnished,New Property,Under Construction,2023-10-19,AGT_010
PROP_0276,Mumbai,Villa,1,2345,19532636,Furnished,Resale,Ready to Move,2024-01-22,AGT_012
PROP_0277,Ambala,Villa,3,1707,7436150,Semi-Furnished,Resale,Under Construction,2023-09-09,AGT_016
PROP_0278,Noida,Independent House,5,1607,15624387,Semi-Furnished,Resale,Ready to Move,2023-04-05,AGT_017
PROP_0279,Noida,Apartment,3,1664,14950641,Semi-Furnished,New Property,Ready to Move,2023-04-06,AGT_012
PROP_0280,Ambala,Independent House,3,3898,15266373,Unfurnished,Resale,Under Construction,2023-12-12,AGT_014
PROP_0281,Noida,Apartment,5,4840,41207122,Furnished,Resale,Under Construction,2023-11-30,AGT_008
PROP_0282,Chandigarh,Villa,2,3412,13844382,Semi-Furnished,New Property,Under Construction,2023-12-12,AGT_024
PROP_0283,Gurgaon,Villa,1,403,3680208,Furnished,Resale,Under Construction,2023-02-09,AGT_011
PROP_0284,Bangalore,Independent House,3,2168,19739478,Unfurnished,New Property,Under Construction,2023-03-13,AGT_012
PROP_0285,Bangalore,Penthouse,2,3481,29175878,Unfurnished,Resale,Under Construction,2023-04-18,AGT_019
PROP_0286,Gurgaon,Apartment,4,3182,27758688,Unfurnished,New Property,Under Construction,2023-01-19,AGT_012
PROP_0287,Bangalore,Independent House,2,469,5412736,Unfurnished,Resale,Under Construction,2023-03-20,AGT_015
PROP_0288,Bangalore,Independent House,2,1743,15601517,Semi-Furnished,New Property,Ready to Move,2023-05-14,AGT_014
PROP_0289,Jaipur,Penthouse,3,3982,15344651,Semi-Furnished,Resale,Ready to Move,2023-01-10,AGT_019
PROP_0290,Bangalore,Villa,5,2500,22910185,Unfurnished,Resale,Under Construction,2023-03-04,AGT_004
PROP_0291,Gurgaon,Independent House,1,3657,30253512,Unfurnished,New Property,Ready to Move,2024-01-10,AGT_007
PROP_0292,Ambala,Independent House,4,4125,17411109,Unfurnished,New Property,Under Construction,2023-12-03,AGT_021
PROP_0293,Hyderabad,Penthouse,4,4659,39111353,Semi-Furnished,Resale,Under Construction,2023-04-12,AGT_003
PROP_0294,Delhi,Villa,5,3437,29958841,Unfurnished,Resale,Under Construction,2023-10-25,AGT_025
PROP_0295,Mumbai,Apartment,2,2206,18940046,Semi-Furnished,Resale,Ready to Move,2024-02-21,AGT_003
PROP_0296,Hyderabad,Penthouse,3,2984,25328294,Unfurnished,New Property,Ready to Move,2023-10-25,AGT_011
PROP_0297,Hyderabad,Villa,3,1718,15118472,Semi-Furnished,New Property,Under Construction,2023-04-27,AGT_005
PROP_0298,Gurgaon,Villa,4,1815,17224828,Furnished,Resale,Under Construction,2023-11-05,AGT_011
PROP_0299,Mumbai,Villa,5,2171,20516372,Unfurnished,Resale,Under Construction,2023-09-12,AGT_007
PROP_0300,Delhi,Independent House,4,713,7905876,Semi-Furnished,New Property,Ready to Move,2023-11-15,AGT_008
PROP_0301,Gurgaon,Villa,1,1618,14264263,Semi-Furnished,New Property,Under Construction,2023-04-24,AGT_025
PROP_0302,Ambala,Villa,5,2474,11612957,Semi-Furnished,Resale,Under Construction,2023-08-06,AGT_017
PROP_0303,Hyderabad,Independent House,5,1284,13338697,Semi-Furnished,Resale,Ready to Move,2023-05-27,AGT_015
PROP_0304,Jaipur,Villa,4,1732,8581928,Semi-Furnished,New Property,Under Construction,2023-11-09,AGT_021
PROP_0305,Mumbai,Villa,1,4278,35344745,Unfurnished,New Property,Ready to Move,2023-06-06,AGT_001
PROP_0306,Delhi,Villa,2,2779,24120044,Unfurnished,Resale,Under Construction,2023-12-05,AGT_008
PROP_0307,Gurgaon,Villa,1,797,7493568,Unfurnished,Resale,Under Construction,2023-06-26,AGT_002
PROP_0308,Delhi,Villa,3,3492,29722882,Unfurnished,New Property,Ready to Move,2024-02-10,AGT_022
PROP_0309,Hyderabad,Villa,4,668,7911759,Furnished,New Property,Under Construction,2023-09-09,AGT_025
PROP_0310,Noida,Independent House,1,2080,18059590,Furnished,New Property,Under Construction,2023-04-17,AGT_024
PROP_0311,Mumbai,Villa,1,4152,34643489,Semi-Furnished,Resale,Ready to Move,2024-02-20,AGT_016
PROP_0312,Lucknow,Apartment,4,1734,8953114,Semi-Furnished,New Property,Under Construction,2023-11-22,AGT_017
PROP_0313,Gurgaon,Villa,3,431,5648740,Semi-Furnished,New Property,Under Construction,2023-11-12,AGT_019
PROP_0314,Jaipur,Apartment,1,3684,14234003,Unfurnished,New Property,Ready to Move,2023-04-23,AGT_019
PROP_0315,Bangalore,Independent House,3,2608,23066224,Unfurnished,New Property,Under Construction,2023-05-26,AGT_003
PROP_0316,Gurgaon,Penthouse,2,4359,36683625,Furnished,New Property,Ready to Move,2023-08-15,AGT_013
PROP_0317,Lucknow,Apartment,4,1532,8063138,Semi-Furnished,New Property,Under Construction,2023-06-05,AGT_015
PROP_0318,Bangalore,Villa,5,3344,29141172,Semi-Furnished,New Property,Under Construction,2023-06-14,AGT_020
PROP_0319,Hyderabad,Apartment,5,2594,23487930,Unfurnished,Resale,Ready to Move,2023-10-01,AGT_013
PROP_0320,Hyderabad,Penthouse,2,4151,35171807,Unfurnished,Resale,Under Construction,2023-05-05,AGT_016
PROP_0321,Gurgaon,Villa,5,4412,38108615,Unfurnished,New Property,Ready to Move,2023-11-11,AGT_006
PROP_0322,Hyderabad,Villa,2,1737,14803057,Unfurnished,Resale,Ready to Move,2023-05-29,AGT_001
PROP_0323,Noida,Penthouse,5,4827,40962875,Semi-Furnished,Resale,Ready to Move,2023-08-06,AGT_012
PROP_0324,Bangalore,Apartment,2,3281,28117023,Semi-Furnished,New Property,Under Construction,2023-05-05,AGT_024
PROP_0325,Delhi,Villa,5,682,8865727,Unfurnished,New Property,Under Construction,2023-11-27,AGT_012
PROP_0326,Mumbai,Independent House,3,4042,34020133,Semi-Furnished,Resale,Ready to Move,2023-12-26,AGT_010
PROP_0327,Jaipur,Villa,4,3764,15647672,Semi-Furnished,Resale,Ready to Move,2024-01-22,AGT_015
PROP_0328,Delhi,Independent House,5,2169,19774558,Unfurnished,New Property,Under Construction,2023-08-09,AGT_011
PROP_0329,Lucknow,Independent House,4,1315,6968499,Furnished,Resale,Ready to Move,2023-09-24,AGT_020
PROP_0330,Jaipur,Villa,4,2681,11748738,Furnished,Resale,Under Construction,2023-04-14,AGT_019
PROP_0331,Chandigarh,Independent House,4,4709,18780007,Furnished,Resale,Ready to Move,2023-01-08,AGT_024
PROP_0332,Hyderabad,Independent House,5,3980,34520620,Semi-Furnished,Resale,Ready to Move,2023-11-15,AGT_017
PROP_0333,Gurgaon,Penthouse,2,3269,27858153,Furnished,New Property,Ready to Move,2023-02-03,AGT_010
PROP_0334,Noida,Penthouse,4,4925,42131075,Furnished,Resale,Ready to Move,2023-05-08,AGT_012
PROP_0335,Lucknow,Apartment,5,2054,9835396,Semi-Furnished,Resale,Ready to Move,2023-04-09,AGT_010
PROP_0336,Noida,Apartment,4,4942,42508666,Unfurnished,Resale,Ready to Move,2023-10-23,AGT_016
PROP_0337,Delhi,Independent House,1,2619,22146187,Furnished,New Property,Under Construction,2023-09-25,AGT_015
PROP_0338,Gurgaon,Penthouse,5,879,10410945,Semi-Furnished,Resale,Ready to Move,2023-11-15,AGT_016
PROP_0339,Bangalore,Apartment,5,896,9738855,Furnished,Resale,Under Construction,2023-08-16,AGT_014
PROP_0340,Delhi,Apartment,4,1101,10652640,Semi-Furnished,New Property,Under Construction,2023-08-04,AGT_001
PROP_0341,Noida,Independent House,2,2513,21027007,Semi-Furnished,New Property,Ready to Move,2023-01-30,AGT_011
PROP_0342,Mumbai,Independent House,3,2797,24579163,Semi-Furnished,New Property,Ready to Move,2023-10-25,AGT_007
PROP_0343,Mumbai,Apartment,1,3589,29517381,Semi-Furnished,Resale,Under Construction,2023-09-25,AGT_001
PROP_0344,Hyderabad,Villa,3,4283,36349273,Semi-Furnished,New Property,Under Construction,2023-12-31,AGT_020
PROP_0345,Mumbai,Villa,2,3810,31898805,Furnished,New Property,Under Construction,2023-02-27,AGT_012
PROP_0346,Bangalore,Penthouse,3,4411,36615040,Unfurnished,New Property,Ready to Move,2023-07-14,AGT_011
PROP_0347,Gurgaon,Villa,5,2594,23652161,Furnished,Resale,Under Construction,2024-01-05,AGT_015
PROP_0348,Mumbai,Independent House,2,4652,39174376,Semi-Furnished,New Property,Under Construction,2024-02-01,AGT_018
PROP_0349,Chandigarh,Villa,5,3159,13696980,Semi-Furnished,New Property,Under Construction,2023-10-21,AGT_022
PROP_0350,Ambala,Villa,2,505,3602404,Unfurnished,New Property,Under Construction,2023-01-01,AGT_008
PROP_0351,Hyderabad,Villa,5,4401,38157033,Semi-Furnished,New Property,Ready to Move,2024-01-11,AGT_016
PROP_0352,Chandigarh,Apartment,4,1493,7176089,Semi-Furnished,Resale,Under Construction,2023-10-28,AGT_024
PROP_0353,Chandigarh,Penthouse,3,1414,7089107,Unfurnished,Resale,Ready to Move,2023-07-30,AGT_013
PROP_0354,Ambala,Apartment,3,1278,6305683,Furnished,New Property,Under Construction,2023-03-27,AGT_022
PROP_0355,Jaipur,Independent House,2,3568,13966802,Furnished,New Property,Under Construction,2024-01-23,AGT_014
PROP_0356,Mumbai,Villa,4,4442,37587474,Furnished,Resale,Ready to Move,2023-10-15,AGT_018
PROP_0357,Chandigarh,Villa,5,1830,9306406,Unfurnished,Resale,Ready to Move,2023-02-12,AGT_010
PROP_0358,Noida,Villa,2,1639,13988228,Semi-Furnished,New Property,Under Construction,2023-03-03,AGT_022
PROP_0359,Bangalore,Villa,5,2365,21807142,Semi-Furnished,Resale,Under Construction,2023-09-08,AGT_019
PROP_0360,Noida,Penthouse,2,1118,10668357,Semi-Furnished,Resale,Under Construction,2023-11-15,AGT_025
PROP_0361,Bangalore,Villa,2,2489,20755174,Semi-Furnished,New Property,Ready to Move,2023-03-01,AGT_024
PROP_0362,Noida,Villa,3,641,6881370,Unfurnished,New Property,Ready to Move,2023-09-23,AGT_024
PROP_0363,Bangalore,Apartment,5,2535,22886970,Furnished,New Property,Under Construction,2023-10-28,AGT_016
PROP_0364,Mumbai,Penthouse,3,4560,37994256,Unfurnished,New Property,Ready to Move,2023-10-11,AGT_001
PROP_0365,Ambala,Villa,4,1237,6387002,Furnished,Resale,Under Construction,2023-08-28,AGT_007
PROP_0366,Jaipur,Villa,1,3742,13738055,Semi-Furnished,New Property,Ready to Move,2023-02-26,AGT_025
PROP_0367,Ambala,Villa,1,972,4456753,Semi-Furnished,New Property,Under Construction,2023-06-05,AGT_018
PROP_0368,Delhi,Apartment,4,3008,26978264,Semi-Furnished,New Property,Under Construction,2024-01-20,AGT_006
PROP_0369,Hyderabad,Independent House,1,4443,36354177,Furnished,New Property,Under Construction,2023-11-06,AGT_014
PROP_0370,Lucknow,Penthouse,4,4467,17533696,Unfurnished,Resale,Under Construction,2023-07-23,AGT_021
PROP_0371,Hyderabad,Penthouse,2,5000,41527915,Semi-Furnished,Resale,Under Construction,2023-10-05,AGT_001
PROP_0372,Bangalore,Apartment,1,4241,35249825,Unfurnished,New Property,Ready to Move,2023-11-04,AGT_005
PROP_0373,Delhi,Villa,1,1958,16978614,Semi-Furnished,New Property,Under Construction,2024-01-10,AGT_014
PROP_0374,Ambala,Villa,4,1075,5829388,Semi-Furnished,New Property,Under Construction,2024-01-24,AGT_025
PROP_0375,Bangalore,Villa,3,1222,11283645,Furnished,Resale,Ready to Move,2023-10-20,AGT_018
PROP_0376,Noida,Penthouse,4,3443,30087851,Semi-Furnished,New Property,Ready to Move,2023-02-09,AGT_009
PROP_0377,Ambala,Independent House,3,3266,13880047,Furnished,Resale,Under Construction,2023-04-16,AGT_019
PROP_0378,Ambala,Independent House,2,4958,18957035,Furnished,Resale,Ready to Move,2023-07-30,AGT_019
PROP_0379,Delhi,Independent House,3,1670,15363526,Unfurnished,New Property,Ready to Move,2023-02-14,AGT_003
PROP_0380,Lucknow,Apartment,3,826,4511158,Unfurnished,New Property,Under Construction,2023-03-21,AGT_022
PROP_0381,Chandigarh,Penthouse,3,788,4674928,Semi-Furnished,New Property,Under Construction,2023-08-25,AGT_023
PROP_0382,Lucknow,Villa,2,841,3877037,Semi-Furnished,Resale,Ready to Move,2024-02-17,AGT_001
PROP_0383,Jaipur,Independent House,1,2145,8609831,Furnished,Resale,Ready to Move,2024-02-24,AGT_011
PROP_0384,Chandigarh,Penthouse,5,3295,13921174,Unfurnished,Resale,Ready to Move,2023-09-26,AGT_014
PROP_0385,Noida,Independent House,1,4376,35934614,Semi-Furnished,Resale,Under Construction,2024-01-14,AGT_023
PROP_0386,Lucknow,Villa,2,4491,17580580,Furnished,Resale,Under Construction,2023-12-30,AGT_009
PROP_0387,Ambala,Penthouse,3,2484,10005667,Semi-Furnished,Resale,Ready to Move,2023-08-17,AGT_005
PROP_0388,Bangalore,Penthouse,2,2874,24713955,Semi-Furnished,Resale,Ready to Move,2023-04-05,AGT_007
PROP_0389,Chandigarh,Villa,1,2586,10476750,Unfurnished,Resale,Under Construction,2023-12-31,AGT_017
PROP_0390,Gurgaon,Villa,1,796,6758753,Furnished,New Property,Ready to Move,2023-09-22,AGT_005
PROP_0391,Bangalore,Apartment,3,1376,13154516,Unfurnished,Resale,Ready to Move,2023-11-27,AGT_008
PROP_0392,Hyderabad,Villa,5,4542,39127121,Unfurnished,Resale,Ready to Move,2023-01-31,AGT_001
PROP_0393,Gurgaon,Penthouse,5,1568,15455172,Furnished,New Property,Under Construction,2023-03-13,AGT_002
PROP_0394,Lucknow,Apartment,3,2752,10935504,Unfurnished,New Property,Under Construction,2023-12-21,AGT_004
PROP_0395,Lucknow,Apartment,5,1288,7524106,Furnished,New Property,Under Construction,2023-11-30,AGT_007
PROP_0396,Mumbai,Villa,1,3586,29582676,Semi-Furnished,New Property,Ready to Move,2023-10-06,AGT_020
PROP_0397,Ambala,Apartment,3,3630,14146296,Semi-Furnished,New Property,Under Construction,2023-06-14,AGT_018
PROP_0398,Delhi,Villa,3,2308,19899281,Unfurnished,Resale,Ready to Move,2023-11-17,AGT_010
PROP_0399,Jaipur,Penthouse,3,2168,10013905,Unfurnished,New Property,Ready to Move,2023-11-27,AGT_002
PROP_0400,Ambala,Penthouse,3,475,3156866,Furnished,New Property,Under Construction,2023-11-17,AGT_013
PROP_0401,Bangalore,Penthouse,2,3548,30213719,Semi-Furnished,Resale,Under Construction,2023-04-03,AGT_010
PROP_0402,Lucknow,Apartment,4,3734,15552196,Unfurnished,New Property,Under Construction,2023-09-23,AGT_018
PROP_0403,Ambala,Apartment,1,4978,18402031,Furnished,New Property,Under Construction,2024-01-11,AGT_019
PROP_0404,Bangalore,Villa,3,1019,9832846,Unfurnished,Resale,Under Construction,2023-03-03,AGT_016
PROP_0405,Bangalore,Villa,4,4972,42503892,Semi-Furnished,Resale,Under Construction,2024-02-12,AGT_023
PROP_0406,Chandigarh,Independent House,3,1422,7455377,Furnished,Resale,Ready to Move,2023-04-19,AGT_017
PROP_0407,Hyderabad,Apartment,2,1444,12982074,Unfurnished,Resale,Under Construction,2023-02-26,AGT_009
PROP_0408,Noida,Apartment,2,1752,15569795,Unfurnished,Resale,Under Construction,2023-10-27,AGT_015
PROP_0409,Mumbai,Villa,5,2538,22690252,Furnished,Resale,Ready to Move,2023-03-02,AGT_008
PROP_0410,Mumbai,Penthouse,3,4981,42155517,Unfurnished,New Property,Ready to Move,2023-04-16,AGT_011
PROP_0411,Mumbai,Penthouse,3,677,6730788,Semi-Furnished,New Property,Ready to Move,2023-02-04,AGT_025
PROP_0412,Hyderabad,Villa,4,1418,13679422,Furnished,Resale,Ready to Move,2023-08-22,AGT_014
PROP_0413,Lucknow,Independent House,5,4073,16891294,Semi-Furnished,New Property,Ready to Move,2023-12-14,AGT_022
PROP_0414,Noida,Villa,2,1595,14716892,Semi-Furnished,New Property,Under Construction,2023-04-16,AGT_004
PROP_0415,Gurgaon,Apartment,3,1646,14653018,Semi-Furnished,New Property,Ready to Move,2023-10-16,AGT_010
PROP_0416,Mumbai,Villa,3,3667,31726296,Semi-Furnished,Resale,Under Construction,2023-06-16,AGT_018
PROP_0417,Hyderabad,Apartment,5,910,10748878,Unfurnished,Resale,Under Construction,2023-10-09,AGT_022
PROP_0418,Ambala,Villa,5,3672,15666654,Unfurnished,Resale,Ready to Move,2023-05-06,AGT_010
PROP_0419,Hyderabad,Villa,4,2844,25054846,Unfurnished,Resale,Under Construction,2023-03-26,AGT_005
PROP_0420,Bangalore,Villa,5,3699,32738731,Unfurnished,New Property,Ready to Move,2023-03-08,AGT_023
PROP_0421,Delhi,Penthouse,5,1264,13531128,Unfurnished,New Property,Ready to Move,2023-02-19,AGT_006
PROP_0422,Lucknow,Penthouse,3,2808,12018131,Unfurnished,Resale,Under Construction,2023-07-23,AGT_010
PROP_0423,Jaipur,Apartment,1,1591,6692967,Furnished,New Property,Under Construction,2024-02-04,AGT_005
PROP_0424,Chandigarh,Villa,1,1099,5297032,Semi-Furnished,Resale,Ready to Move,2023-09-24,AGT_023
PROP_0425,Chandigarh,Apartment,3,2504,10802578,Furnished,New Property,Ready to Move,2023-09-25,AGT_019
PROP_0426,Ambala,Villa,2,2057,8948169,Unfurnished,New Property,Ready to Move,2023-10-20,AGT_013
PROP_0427,Bangalore,Apartment,3,1930,17622237,Unfurnished,New Property,Ready to Move,2023-10-15,AGT_018
PROP_0428,Bangalore,Villa,4,3324,29309720,Unfurnished,New Property,Under Construction,2023-02-12,AGT_014
PROP_0429,Noida,Penthouse,5,3565,30891194,Semi-Furnished,Resale,Under Construction,2023-02-03,AGT_015
PROP_0430,Lucknow,Apartment,2,1509,7076323,Semi-Furnished,Resale,Under Construction,2023-11-10,AGT_014
PROP_0431,Hyderabad,Apartment,4,2351,21271266,Furnished,Resale,Ready to Move,2023-03-19,AGT_005
PROP_0432,Noida,Independent House,3,4582,38430277,Furnished,Resale,Under Construction,2024-02-20,AGT_018
PROP_0433,Hyderabad,Independent House,2,2083,18447941,Semi-Furnished,New Property,Under Construction,2023-08-03,AGT_011
PROP_0434,Ambala,Apartment,5,2268,10277249,Semi-Furnished,Resale,Ready to Move,2023-08-16,AGT_022
PROP_0435,Mumbai,Independent House,3,2474,21779500,Semi-Furnished,Resale,Under Construction,2024-01-15,AGT_012
PROP_0436,Delhi,Apartment,1,1349,11287272,Semi-Furnished,Resale,Under Construction,2023-12-06,AGT_011
PROP_0437,Bangalore,Apartment,4,4724,40083014,Semi-Furnished,Resale,Under Construction,2023-12-17,AGT_014
PROP_0438,Noida,Independent House,2,1739,14891372,Unfurnished,New Property,Ready to Move,2023-04-27,AGT_017
PROP_0439,Ambala,Apartment,5,1710,9232817,Unfurnished,Resale,Ready to Move,2023-08-07,AGT_004
